GeneID	GSM4957511	GSM4957512	GSM4957513	GSM4957514	GSM4957515	GSM4957516	GSM4957517	GSM4957518	GSM4957519	GSM4957520	GSM4957521	GSM4957522	GSM4957523	GSM4957524	GSM4957525
1187	1	2	1	0	7	1	1	0	0	2	1	6	2	1	0
1188	1	1	0	0	2	0	0	0	0	0	0	1	0	1	0
348487	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1969	23	7	7	40	3	13	6	7	5	6	0	10	6	2	7
101927479	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
128272	63	29	47	64	36	72	213	43	62	93	39	91	61	53	44
101927546	35	38	29	28	10	32	506	28	4	54	9	268	32	8	27
79363	79	103	62	88	24	65	49	22	26	37	34	60	61	63	54
54455	1928	1558	1646	1881	1985	1683	1416	952	838	1873	1166	1711	1832	1441	1300
26099	4988	3987	4204	4919	3945	4552	6249	2450	2622	3911	3319	4611	4301	4337	2534
374955	2095	1811	1887	2156	1962	2098	2365	1090	1145	1941	1542	1976	2015	1929	1120
55707	7913	7754	7696	8756	5563	9006	11149	5465	4777	8466	5991	10305	10526	6996	5359
107984921	109	102	130	96	136	81	84	68	40	185	86	107	172	79	110
114819	156	133	200	144	173	113	94	82	32	226	150	105	275	115	150
26871	73	1	1	1	7	1	2	0	0	5	2	2	2	2	2
107985757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100132147	0	1	0	0	0	0	0	0	0	0	1	0	0	1	3
107985758	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
7195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55672	1407	1330	1156	1004	865	2438	709	887	617	3495	1916	914	2614	1087	3009
105376794	614	446	592	546	527	599	862	348	363	1159	935	912	1256	644	1160
84809	296	270	259	285	301	263	367	164	167	496	379	435	506	269	483
11209	3	11	6	8	10	12	22	4	7	35	14	14	34	12	38
107985736	0	0	0	1	1	2	6	5	1	14	3	1	1	0	4
26869	69	1	0	1	7	1	1	0	0	5	0	1	0	2	1
107985759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6060	74	1	0	1	6	1	1	0	0	5	1	2	1	3	1
11223	5	4	2	3	8	12	10	5	3	23	8	7	11	2	19
100500876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112267871	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
7193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376805	220	125	174	144	176	185	58	110	38	311	136	106	167	80	185
791226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26870	68	1	0	0	5	1	2	0	0	6	1	1	2	3	1
9696	460	333	376	370	308	434	292	204	162	720	326	188	472	267	540
4237	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
105376806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23400	3694	6561	6127	3114	1838	2679	1932	2596	1155	1899	1575	1424	3082	1451	1487
6390	3360	2166	1866	4126	1267	4580	2071	1793	2810	3451	3680	2134	3315	4716	2689
11240	140	196	9	5	497	443	89	22	6	2698	589	601	204	39	3256
105376808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
400743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100616188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23569	1	0	0	1	0	1	1	3	1	1	1	2	0	0	3
353238	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
55920	5387	4744	3450	6084	3607	5237	4196	2282	4533	6914	4978	3927	4377	6486	4450
55160	5607	6046	4985	4378	4935	4626	6409	3302	2837	4379	2780	6422	5463	2412	3423
107984028	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1
81569	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
105376809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84966	7	8	20	2	3	2	0	9	0	0	1	0	48	1	5
105376814	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0
127707	3	6	3	4	2	3	2	1	4	3	5	7	1	6	1
5081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80834	0	0	0	0	0	1	0	0	0	2	1	1	0	0	0
8659	1341	546	1045	917	637	1741	243	932	571	1691	1205	281	2094	923	1513
100616120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100302276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126917	524	383	829	822	442	356	1604	296	194	406	274	879	542	617	277
105376815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23352	11138	11067	9510	10707	8458	10809	20228	6089	6508	11290	8652	18241	14624	12987	9676
101927895	113	72	77	116	88	107	87	56	74	80	73	63	83	130	86
23065	2803	2201	1997	4588	2093	3349	2594	1546	2770	2528	2434	1886	2254	4400	1830
51154	656	295	443	1546	329	898	379	335	1050	357	1151	231	556	2174	300
246181	4	3	6	8	9	6	1	3	8	16	20	3	16	12	12
22977	9	10	5	9	6	10	4	4	10	14	25	4	15	18	22
100506730	47	18	34	70	65	53	6	23	27	66	97	14	86	68	59
8574	1528	701	911	1480	985	1649	260	519	711	1267	1497	245	1532	1470	1193
54896	1109	913	986	1270	653	1348	542	628	743	1123	1281	768	1303	1287	1005
832	38150	16829	27094	31134	13783	27744	6169	15255	12638	17880	15963	6351	22826	16957	11721
105376819	10	6	4	1	3	4	1	3	3	4	6	1	1	3	5
105376818	0	1	0	0	1	0	1	0	0	0	5	0	0	4	0
105376817	2	1	5	2	2	1	1	1	0	1	6	1	1	3	1
105378614	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
440574	1868	924	1628	2565	883	2279	660	1220	1595	1693	1838	695	1740	2522	861
100532736	2179	757	1854	1085	454	511	235	315	270	235	296	110	461	318	164
644068	13	7	9	12	9	11	7	4	4	8	25	16	21	30	13
4681	2028	677	1686	864	369	299	165	244	142	127	148	68	305	128	90
3362	2	0	0	1	0	0	0	0	0	1	1	0	1	1	0
255104	944	628	539	983	333	882	1272	356	468	786	497	1167	726	706	647
54546	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
105376823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23252	338	221	349	398	284	201	234	145	164	364	299	223	272	294	220
30814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5322	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1
26279	1	11	0	0	0	2	2	0	0	0	4	11	5	0	9
64600	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
391013	0	2	4	0	23	0	0	0	0	4	0	0	3	2	6
127733	0	3	1	0	13	0	0	0	0	0	0	2	0	0	0
101928017	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
105376825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
339505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
55450	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
79594	2039	1594	1425	2088	1286	2236	1515	1033	1177	1941	1689	1683	2169	2203	1517
163933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
978	1720	816	627	1155	1980	1855	100	619	430	2668	1120	183	466	512	1718
65018	2810	1493	1966	1346	2403	3300	985	1241	694	4796	2683	1353	3605	1063	3433
102464833	4	6	11	5	12	17	8	7	3	97	15	3	37	4	23
100861548	2397	1240	1834	1727	1870	2606	909	1073	868	3196	2094	1138	2844	1356	2323
1650	11121	5294	8503	11712	5477	10316	5796	4977	5879	8064	8267	5660	12374	10256	6826
57576	33	32	8	9	5	101	46	15	18	18	61	45	65	20	22
400745	0	0	0	0	0	1	1	0	0	0	2	0	0	1	0
112268222	825	659	622	679	865	1009	649	491	512	1269	891	680	921	614	702
50809	4074	3053	3181	3540	4047	4867	3665	2429	2420	7331	4957	4096	5474	3814	4311
8672	6243	5783	6837	4267	5379	5125	1124	4384	2084	5551	3721	3768	6822	4837	3365
105376830	0	5	3	2	3	1	1	0	0	1	0	0	6	0	4
105376829	0	1	2	2	4	0	0	1	4	3	0	0	3	0	3
100302155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1889	107	235	245	179	307	202	4301	200	230	156	240	2640	310	643	265
100506801	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0
105376832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84224	265	231	178	157	312	311	405	130	86	459	33	25	29	10	37
249	1	0	0	0	0	4	2	2	2	0	3	3	4	11	1
105376834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5909	0	0	2	1	3	15	4	0	33	6	40	9	19	184	9
84196	2550	2171	1995	2892	2598	2953	2323	1362	1280	4095	2751	2746	2936	2675	2136
401944	8	1	4	89	11	10	3	2	73	16	18	5	10	228	19
3339	68	16	37	1456	167	209	20	32	1173	191	208	41	178	3908	369
23436	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10136	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
101928043	17	5	6	9	17	15	7	5	7	30	3	5	11	5	27
29092	321	165	191	239	205	261	87	120	112	504	299	168	346	212	345
112268223	9	11	6	6	10	7	3	4	3	10	10	8	9	8	2
998	19576	13241	17060	19713	11018	22465	15034	13625	11493	18453	14607	13277	18903	16235	7959
54361	5	8	7	6	7	6	15	4	5	1	6	9	7	12	9
105376845	0	0	0	0	0	0	1	0	0	1	0	3	0	0	0
105376850	2	0	0	0	0	0	0	0	0	0	0	1	0	3	1
107985377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100616433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9923	2568	2052	1999	2191	2516	2666	1678	1310	1333	3933	2417	1988	3051	2163	2789
2046	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
102466615	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
712	75665	62683	50334	53047	39970	37649	14598	16955	12475	36952	30934	27060	61079	24725	51709
714	69270	59677	57917	65110	34092	38638	25278	22861	18844	30766	22561	21808	54691	24473	37428
713	26666	39855	30497	31355	6901	7666	20604	9319	5977	3653	10903	24849	38286	17678	9505
2048	4992	5637	3491	1564	4526	3308	3263	1482	650	5362	2037	2388	2759	561	4171
100616391	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100422914	97	100	64	25	79	67	65	37	12	104	30	30	51	7	73
646262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729059	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0
23028	2356	1628	1599	2252	1980	2051	1537	964	948	2978	1622	1603	1985	1712	1834
100422866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7798	3576	2269	2834	4168	2043	3557	2348	1719	1660	2778	2453	2329	3122	3272	1913
3352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
100996511	18	31	27	43	44	22	59	20	29	38	39	55	31	63	13
10236	5150	4403	4628	6930	2865	4976	4939	2783	3745	4177	3591	4393	3692	5688	1631
80818	601	613	453	485	445	601	1183	321	211	674	513	1234	764	428	442
148898	31	37	39	42	49	55	42	18	3	70	57	76	52	27	93
6920	1	0	2	1	0	0	3	1	0	1	0	14	1	0	1
55616	5	8	4	0	4	9	5	2	0	5	4	11	12	0	9
1870	96	62	15	84	6	150	0	46	6	50	462	4	151	41	227
101928163	1	1	0	0	0	2	0	0	1	0	5	0	1	0	2
105376859	0	1	0	0	4	1	0	0	0	1	0	0	0	0	2
3399	588	404	1779	857	299	687	100	1139	184	554	253	70	1622	206	469
107984928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6135	12250	6606	6523	12303	10458	12869	7413	5087	7534	18287	11444	7470	13206	13664	11367
6924	3640	2450	2735	3905	2624	3733	2937	1981	2927	3409	2401	2713	3029	3550	2298
100506963	297	215	213	320	251	288	168	146	188	284	162	161	226	234	165
57095	5468	2068	2900	3109	2008	8000	1190	3449	1617	8023	4458	1099	4929	1720	4506
105376860	125	75	148	143	70	158	75	110	58	163	135	74	203	102	119
11313	3089	1615	2556	2600	1252	2972	1426	1562	1172	2442	2028	1252	3283	1719	2117
2582	1021	597	834	1421	538	1411	399	738	723	1066	904	459	1073	1304	829
3155	1521	1371	1403	1514	1462	2000	1673	939	805	1951	1509	1462	2392	1283	1474
105376861	0	0	1	0	2	3	4	0	0	2	0	0	0	1	1
2517	199884	28745	41813	53369	107748	522914	12365	150823	71920	505887	101563	5706	88379	23524	167735
1269	8	11	6	7	55	26	3	4	1	52	2	0	5	0	24
107984929	1	6	1	0	3	3	0	1	0	8	1	0	1	1	1
100616492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55629	4416	3052	2631	4123	3571	5057	8345	2379	2788	6344	4084	6890	4135	3785	2845
10772	3166	2679	2402	3914	2261	3408	3719	1877	2858	3451	3385	3177	2919	4105	1533
105378615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376863	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
107984931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127294	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0
107985737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58985	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
163702	11	15	4	13	33	156	21	21	117	56	276	137	100	565	115
284632	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
105376871	0	0	0	0	0	0	0	1	0	3	0	1	1	0	0
57822	2	4	0	3	1	0	1	0	0	1	2	1	1	4	6
90529	121	70	75	89	78	138	112	72	43	102	71	52	86	59	94
57185	905	584	436	509	623	900	1326	270	298	949	534	1156	782	410	702
100750325	3	3	1	1	1	3	3	2	2	5	5	3	4	1	8
11123	1124	1278	938	1311	524	1669	961	826	735	968	1378	926	1436	1254	745
100506985	43	59	38	54	24	84	39	51	37	54	55	42	55	52	29
400746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10250	3844	2439	2842	3798	2646	3485	3194	1634	1989	3581	2788	2321	3164	4114	2681
25932	4880	9542	4265	5248	4173	8866	43418	4482	7287	6067	6472	39119	6400	8604	2491
105376876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
864	6068	1715	2164	3767	6737	2640	8360	1094	1409	5858	1545	3971	1686	1942	4522
102465437	1	0	1	1	2	0	1	0	0	0	0	2	2	0	0
107984932	17	6	3	5	21	7	25	0	0	32	5	14	6	16	17
105376878	45	32	10	19	363	11	67	3	4	80	9	60	13	13	87
100616365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376879	0	0	0	0	5	0	0	0	0	1	0	0	0	0	2
25949	1652	1562	984	1166	1970	1604	1963	806	692	2994	1700	2596	2168	1368	1484
57035	3913	2952	2861	2906	3299	4285	5425	2403	1695	7396	4644	6016	5039	2790	3957
105376882	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
6007	4	2	1	1	5	9	40	7	0	24	13	53	33	8	18
23585	5235	5493	4673	4259	3386	5859	12524	3306	2365	5077	3905	9265	6347	3224	2436
6006	3117	3143	2415	2323	1824	3099	5742	1867	1349	2671	2139	4640	3173	1709	1203
55219	1135	883	803	1105	961	1064	1184	654	641	1144	874	1418	1215	1146	757
26119	851	663	731	600	375	1103	474	467	328	1004	1021	569	1202	747	711
57134	1228	999	2745	1000	1024	530	237	914	53	1141	362	229	1727	183	951
57190	5569	3631	4725	5668	2584	5191	5142	2747	2292	3896	4926	4407	7165	6147	3304
56181	1536	1001	1228	1305	1304	1524	1321	807	713	1932	1221	1272	1804	1207	1329
646471	264	182	198	187	283	254	260	141	100	468	218	267	406	188	358
79000	232	163	166	188	211	233	189	128	119	244	193	176	279	202	206
164091	570	100	516	143	428	660	118	251	46	1202	288	43	682	68	838
3925	406	36	93	83	161	770	34	131	62	1323	1988	37	702	154	1438
100500808	0	1	0	0	0	0	0	0	0	3	1	0	0	1	1
105376885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5051	1064	550	668	940	908	1324	660	461	522	1418	878	681	852	749	799
101928216	0	0	0	0	0	0	0	0	0	3	1	1	0	0	1
2134	1	0	0	0	0	0	1	2	0	0	0	0	3	2	2
7780	2	30	0	1	0	8	0	5	0	0	0	1	0	0	0
105376910	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
84676	5	9	3	3	1	0	0	0	0	0	0	0	0	0	0
149420	855	1065	734	874	491	866	268	433	412	916	626	438	531	634	299
105376886	2	0	1	5	1	2	1	0	0	0	0	0	0	2	1
79927	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
110806296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51042	158	97	94	280	88	236	167	121	235	130	169	94	155	287	103
10256	6	6	4	10	3	2	2	0	1	4	0	1	1	0	3
378807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928303	0	0	0	1	0	1	0	0	1	0	0	0	2	0	0
64793	752	698	548	1185	435	905	439	368	625	761	808	451	585	1039	625
83442	24028	11460	14188	41182	9810	29513	1824	11095	19695	11946	28664	3494	29424	41679	11776
91544	2014	786	1012	887	1990	3526	145	860	935	3214	3192	219	2346	2262	2745
1043	312	114	103	303	477	6563	460	984	2179	2395	6584	1035	3664	7986	3396
55057	0	0	0	0	0	1	1	0	1	0	0	0	0	3	1
257101	3	1	0	0	0	0	1	0	0	0	3	0	0	1	0
79727	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
79947	1906	1017	1434	1986	719	2281	1186	1207	1028	1249	1447	895	2038	1936	1005
101928324	20	8	3	3	20	9	9	3	7	10	28	9	10	20	18
3151	4700	4813	2982	5620	2419	5016	4834	1593	1902	3894	5315	5741	4709	3097	3846
6195	7750	6719	6755	8546	7190	10134	5551	4067	5911	8427	11285	7426	13325	13985	8385
100302190	0	1	0	1	1	1	0	0	0	1	2	0	1	2	1
105376888	0	0	0	1	0	0	8	0	0	0	0	4	0	0	0
101928728	14	14	15	24	26	7	54	8	6	16	6	19	8	12	9
8289	6778	5773	6753	5987	4997	5435	6540	3239	2236	6103	3757	5551	6648	3798	5135
55650	701	492	517	535	530	703	725	259	172	780	414	555	668	286	523
84243	1315	972	1124	1406	929	1587	3716	675	1121	1622	1242	3857	1898	2410	1397
2810	0	0	0	0	0	0	1	0	0	0	4	1	0	0	0
54707	974	769	862	889	979	848	981	440	516	1199	865	1011	1032	877	957
63906	880	708	651	764	572	815	1043	456	425	948	723	997	988	647	818
10726	2869	1600	2221	3927	1431	2233	1401	1008	1420	1773	1634	1048	1774	2299	1138
8431	2	1	0	2	1	1	6	0	2	1	0	4	0	0	1
126695	2	0	0	0	1	0	1	1	0	0	2	0	4	0	2
388610	3	19	8	7	1	9	7	4	7	3	7	2	3	33	0
115572	7	4	5	6	7	9	0	7	3	7	5	1	6	3	4
101928391	0	0	0	0	0	0	30	0	0	0	0	12	0	0	0
6548	1300	1471	934	1235	695	1597	1990	635	536	1395	1209	2130	1655	968	1488
102723760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23038	4074	2953	3298	2535	3366	3461	3014	1547	1063	4816	2580	2457	4978	1623	4071
84065	1172	995	1102	1079	950	975	857	572	483	949	696	654	925	711	731
644961	21	40	26	31	31	34	44	11	10	28	21	26	18	38	24
84958	2	0	1	6	2	28	6	2	14	6	43	13	19	48	13
9064	1015	450	1620	1117	278	1128	1032	1038	371	682	529	502	1491	366	473
8547	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
388611	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0
2827	6	2	1	10	3	2	0	0	51	1	12	1	0	31	2
10163	19135	12331	17592	16348	10933	19417	15232	9537	7239	15552	14373	13300	25321	13025	13224
105376892	3	2	2	1	1	3	0	1	0	1	2	0	3	1	2
27245	629	459	594	799	306	548	224	224	426	309	495	154	366	587	293
2268	2677	2581	2731	6476	2143	11877	1511	3128	9880	3275	13710	4118	9580	19204	4022
111216282	0	10	1	1	0	0	45	0	0	1	2	32	2	0	0
2537	3436	13906	1187	3568	1147	6431	98484	1846	2017	2823	3212	65345	3245	2001	1923
199870	547	389	344	519	294	636	303	281	334	586	542	314	412	616	253
23673	5374	4701	4683	5446	4224	5494	4495	3980	3352	6434	3871	4665	6099	5148	2847
5511	1681	1455	1176	1767	1046	1539	2133	768	967	1488	1243	1791	1319	1553	839
677774	0	1	0	3	1	0	0	0	0	0	0	1	1	1	0
9473	7712	8164	6027	4907	11372	6111	14587	3849	3603	11166	4843	15692	9832	5122	10723
6118	1129	976	935	1206	1108	1378	2157	661	738	1528	1091	1525	1074	1095	914
27293	0	2	0	1	0	3	0	1	0	1	1	1	1	2	1
55113	464	364	439	451	410	423	802	292	122	563	336	716	640	228	493
2140	1439	1284	1158	1444	1225	1522	1799	730	1006	1528	1394	2169	1456	2001	956
5724	13644	14081	8849	16886	12514	12216	16189	5174	7781	18189	8861	25223	16335	10502	14127
22826	3719	2599	2637	3988	2148	4347	2407	2012	2479	3482	3184	2505	3119	3703	1820
93974	2290	1217	1237	1475	1366	2246	712	996	619	2609	1691	1138	2258	1098	1802
83667	1036	2207	681	605	775	629	1970	325	212	751	575	4394	903	642	792
54797	824	580	589	771	630	932	551	385	373	841	683	592	754	722	603
65979	2020	1779	1463	1406	1060	3009	7133	1555	865	2218	1592	4615	2147	1243	1564
1104	1031	382	588	1482	739	943	565	385	866	1289	1072	511	802	1396	1006
8420	536	294	393	1080	275	486	311	278	647	481	642	324	405	1233	355
6080	41	2	4	32	7	6	11	3	30	6	9	7	7	53	1
26768	38	6	14	22	8	4	8	2	5	4	8	9	4	43	10
54952	606	501	546	576	675	638	599	362	249	794	570	553	989	505	592
85028	577	345	615	679	278	1546	512	971	760	1772	1229	453	2218	1047	1476
692212	15	10	14	17	10	45	13	36	17	37	23	8	46	20	21
677838	34	13	39	45	8	97	27	57	53	73	74	14	97	81	47
677825	24	17	30	20	12	71	36	54	24	79	70	21	157	36	74
692073	41	20	44	21	17	83	41	77	33	77	66	23	116	41	69
115273	1576	771	1756	929	739	4990	116	4032	1150	3947	2579	176	7497	1213	2597
6883	852	720	597	838	649	924	533	359	444	1129	687	649	932	812	673
105378616	6	0	7	12	5	10	7	5	10	12	4	1	6	11	7
26824	0	0	1	0	1	0	0	1	0	1	0	1	1	0	1
10691	744	846	745	861	657	732	459	379	474	668	652	566	686	810	380
51441	3526	2462	2601	3683	2552	3935	3107	2063	2150	3711	2718	2534	3293	3355	2067
4985	21	7	4	3	5	11	8	2	1	16	8	6	5	5	2
2035	2543	1610	1074	1548	1201	3189	2851	1072	1526	2916	2120	2402	2317	2151	1916
399474	101	59	43	66	54	119	114	37	74	134	91	92	95	77	55
6429	3684	2987	2741	3385	2964	3147	5278	1623	1518	3918	2726	4299	3717	2684	2727
51102	278	138	204	430	116	335	131	165	201	195	237	63	217	354	195
10076	37	103	28	9	27	6	456	6	0	12	7	246	26	0	8
101928460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4146	2	1	2	2	3	2	2	2	1	3	2	0	3	3	5
100129196	7	8	4	2	16	5	6	5	2	16	8	5	7	5	23
7805	113372	119140	74432	74760	110512	116456	9542	53923	36308	122443	74072	33927	97313	43356	89712
100616164	4	6	1	1	4	1	0	3	9	4	0	4	5	6	13
105378620	73	76	46	28	102	27	9	15	10	46	47	43	45	35	83
105378621	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
105378622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400748	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
9672	6810	14272	14590	4902	9082	6392	205	7449	1440	8020	4651	409	22569	4571	8400
9698	5214	4643	4092	4439	5125	4599	4257	2658	2340	6254	4066	4820	5611	4318	3912
692234	5	3	4	4	10	2	9	1	1	8	4	3	5	6	6
692235	5	6	8	4	10	2	7	1	1	8	3	6	5	7	8
692200	0	0	3	0	1	0	0	0	0	0	0	0	0	1	0
107984935	0	1	1	0	1	2	0	0	0	0	3	0	1	0	1
79570	0	0	0	0	0	0	2	0	0	0	1	2	2	0	0
9410	1103	776	668	1257	508	1133	729	461	732	809	837	782	720	1183	477
51538	938	748	730	989	810	1100	722	594	564	1322	887	880	1079	1080	825
2170	605	37	133	446	271	3621	23	841	2042	1509	2360	32	1656	3258	890
105378623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985470	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
347735	716	32	133	333	1052	1637	83	547	459	2669	376	25	214	330	870
105378625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
149086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
284551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378626	0	0	0	0	5	0	0	0	0	7	3	0	0	3	0
64129	0	0	0	7	4	0	0	0	12	5	1	0	0	36	10
3061	73	54	44	65	79	58	62	27	22	42	38	57	57	71	28
553115	1747	1515	1315	1806	1155	1827	2215	879	1142	1626	1334	2013	1665	2208	1050
107985471	3	3	2	2	1	2	3	1	0	6	3	1	4	5	1
105378628	1	0	0	2	0	0	1	0	0	3	0	1	3	2	0
1307	1	1	1	0	0	0	13	0	0	0	0	0	0	0	0
101929444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
576	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1
100423028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90853	69	26	30	50	66	811	19	154	526	167	1445	78	987	3022	220
8073	9308	12979	9514	8091	9365	9575	8355	6138	4752	11416	7300	10053	10121	7390	4927
10657	5166	3640	4098	5265	3562	5079	5066	2569	2750	5410	4051	4071	4830	4399	3023
55116	783	411	493	559	642	519	362	214	215	811	402	397	535	304	726
100847018	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23633	4434	3115	3285	3893	3274	4336	3711	2029	2003	4371	3245	3733	4217	4097	3037
200081	3364	2620	3542	4732	2010	3952	4437	2430	2575	3020	3082	3859	4850	4473	2226
79140	56	169	36	18	33	64	312	17	103	68	96	211	76	164	64
56063	305	344	289	285	303	320	243	219	179	424	327	311	511	317	332
55721	52	30	43	42	43	53	28	19	17	57	35	22	69	29	48
149069	19	22	27	14	38	17	22	15	19	37	23	31	56	33	44
8668	3641	2084	2700	4918	2031	3933	2666	1774	2698	3088	3101	2401	3376	4775	2554
339483	41	28	15	10	76	27	7	6	5	98	57	52	54	8	150
84734	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0
